OBSERVATION DATE
6/20/14
6/17/14
6/29/14
7/7/14
7/10/14
7/7/14
7/10/14
7/23/14
7/24/14
7/15/14
7/1/14
7/1/14
7/3/14
7/18/14
7/10/14
7/4/14
8/9/14
5/10/15
5/10/15
5/10/15
5/14/15
5/21/15
5/19/15
5/21/15
5/27/15
5/21/15
5/25/15
5/21/15
5/10/15
5/16/15
5/14/15
5/15/15
5/15/15
5/21/15
5/21/15
5/21/15
5/27/15
5/28/15
5/9/15
5/17/15
5/6/15
5/7/15
5/11/15
5/11/15
5/10/15
5/21/15
5/21/15
5/28/15
5/28/15
5/25/15
5/28/15
5/28/15
5/17/15
5/7/15
5/11/15
5/16/15
5/16/15
5/22/15
5/21/15
5/22/15
5/17/15
5/28/15
5/29/15
5/23/15
5/17/15
5/23/15
5/21/15
5/17/15
5/17/15
5/17/15
5/23/15
5/30/15
5/17/15
5/17/15
5/23/15
5/23/15
5/31/15
5/31/15
5/31/15
5/31/15
5/9/15
5/9/15
5/14/15
5/7/15
5/7/15
5/14/15
5/14/15
5/30/15
5/31/15
5/31/15
5/28/15
5/31/15
5/31/15
5/31/15
5/29/15
5/31/15
5/9/15
5/14/15
5/14/15
5/23/15
5/24/15
5/24/15
5/31/15
5/28/15
5/30/15
5/14/15
5/25/15
5/25/15
5/25/15
5/9/15
5/8/15
5/9/15
5/8/15
5/14/15
5/15/15
5/15/15
5/19/15
5/7/15
5/17/15
5/9/15
5/21/15
5/25/15
5/14/15
5/21/15
5/15/15
5/16/15
5/2/15
5/3/15
6/11/15
6/25/15
6/25/15
6/25/15
6/25/15
6/4/15
6/5/15
6/6/15
6/16/15
6/28/15
6/6/15
6/4/15
6/28/15
6/28/15
6/5/15
6/25/15
6/28/15
6/21/15
6/20/15
6/9/15
6/11/15
6/11/15
6/27/15
6/21/15
6/18/15
6/18/15
6/2/15
6/6/15
6/6/15
6/2/15
6/4/15
7/3/15
7/16/15
7/22/15
7/2/15
7/9/15
7/23/15
7/16/15
7/23/15
7/11/15
7/16/15
7/2/15
7/2/15
7/2/15
7/2/15
7/23/15
7/23/15
7/9/15
7/23/15
7/2/15
7/9/15
7/9/15
7/23/15
5/12/16
5/12/16
5/12/16
5/19/16
5/29/16
5/24/16
5/17/16
5/23/16
5/30/16
5/30/16
5/13/16
5/13/16
5/19/16
5/20/16
5/19/16
5/19/16
5/20/16
5/30/16
5/30/16
5/30/16
5/30/16
5/30/16
5/30/16
5/30/16
5/12/16
5/12/16
5/20/16
5/19/16
5/25/16
5/25/16
5/24/16
5/25/16
5/31/16
5/18/16
5/12/16
5/24/16
5/24/16
5/25/16
5/25/16
5/25/16
5/31/16
5/31/16
5/31/16
5/31/16
5/17/16
5/26/16
5/26/16
5/26/16
5/25/16
5/31/16
5/31/16
5/26/16
5/26/16
5/26/16
5/28/16
5/28/16
5/14/16
5/17/16
5/17/16
5/27/16
5/27/16
5/26/16
5/17/16
5/17/16
5/22/16
5/22/16
5/27/16
5/30/16
5/28/16
5/18/16
5/18/16
5/22/16
5/28/16
5/28/16
5/21/16
5/12/16
5/13/16
5/19/16
5/22/16
5/22/16
5/23/16
5/29/16
5/29/16
6/4/16
6/4/16
6/4/16
6/13/16
6/22/16
6/6/16
6/5/16
6/9/16
6/9/16
6/9/16
6/22/16
6/23/16
6/23/16
6/22/16
6/9/16
6/11/16
6/24/16
6/15/16
6/25/16
6/25/16
6/24/16
6/16/16
6/16/16
6/16/16
6/7/16
6/16/16
6/25/16
6/8/16
6/1/16
6/2/16
6/9/16
6/9/16
6/26/16
6/2/16
6/2/16
6/18/16
6/3/16
6/3/16
6/11/16
6/19/16
6/26/16
6/16/16
6/23/16
6/30/16
6/23/16
6/2/16
6/3/16
6/2/16
6/11/16
6/16/16
6/4/16
6/4/16
6/20/16
6/30/16
6/21/16
7/22/16
7/4/16
7/24/16
7/14/16
7/14/16
7/14/16
7/26/16
7/26/16
7/6/16
8/18/16
8/2/16
8/2/16
8/23/16
8/18/16
8/24/16
8/23/16
8/2/16
8/18/16
8/18/16
